Jenis_Rumah,Lokasi,KT,KM,Garasi,LT,LB,KPR_bulanan,Harga_New
Rumah,"Pedurungan, Semarang",2,1,1,154,60,1.0,0.4
Rumah,"Tembalang, Semarang",2,1,1,72,65,1.0,0.4
Rumah,"Mijen, Semarang",2,1,1,72,70,1.0,0.4
Rumah,"Tembalang, Semarang",2,1,1,72,72,1.0,0.4
Rumah,"Banyumanik, Semarang",2,1,1,80,72,1.0,0.4
Rumah,"Tembalang, Semarang",2,1,1,84,72,1.0,0.4
Rumah,"Pedurungan, Semarang",2,1,1,73,73,1.0,0.4
Rumah,"Tembalang, Semarang",2,1,1,80,76,1.0,0.4
Rumah,"Semarang Barat, Semarang",2,1,1,78,78,1.0,0.4
Rumah,"Semarang Utara, Semarang",2,1,1,78,78,1.0,0.4
Rumah,"Semarang Tengah, Semarang",2,2,1,84,80,1.0,0.4
Rumah,"Tembalang, Semarang",2,2,1,90,80,1.0,0.4
Rumah,"Pedurungan, Semarang",2,1,1,84,84,1.0,0.4
Rumah,"Tembalang, Semarang",4,2,1,118,84,1.0,0.4
Rumah,"Semarang Utara, Semarang",2,1,1,96,90,1.0,0.4
Rumah,"Pedurungan, Semarang",4,3,1,118,90,1.0,0.4
Rumah,"Pedurungan, Semarang",3,3,1,92,92,1.0,0.4
Rumah,"Gunung Pati, Semarang",3,2,1,126,98,1.0,0.4
Rumah,"Pedurungan, Semarang",2,2,1,65,100,1.0,0.4
Rumah,"Semarang Utara, Semarang",2,1,1,100,100,1.0,0.4
Rumah,"Semarang Barat, Semarang",3,1,1,100,100,1.0,0.4
Rumah,"Tembalang, Semarang",3,2,1,120,100,1.0,0.4
Rumah,"Gunung Pati, Semarang",3,2,1,130,100,1.0,0.4
Rumah,"Ngaliyan, Semarang",4,2,1,60,110,1.0,0.4
Rumah,"Genuk, Semarang",4,2,1,87,114,1.0,0.4
Rumah,"Ngaliyan, Semarang",2,1,1,45,120,1.0,0.4
Rumah,"Mijen, Semarang",2,1,1,45,120,1.0,0.4
Rumah,"Ngaliyan, Semarang",3,1,1,60,120,1.0,0.4
Rumah,"Semarang Tengah, Semarang",2,2,1,60,120,1.0,0.4
Rumah,"Tembalang, Semarang",5,2,1,70,140,1.0,0.4
Rumah,"Gunung Pati, Semarang",2,2,1,144,144,1.0,0.4
Rumah,"Candisari, Semarang",2,2,1,218,218,1.0,0.4
Rumah,"Pedurungan, Semarang",4,1,1,77,105,1.0,0.405
Rumah,"Tembalang, Semarang",2,1,1,60,60,1.0,0.41
Rumah,"Semarang Timur, Semarang",2,1,1,80,70,1.0,0.41
Rumah,"Banyumanik, Semarang",2,1,1,77,77,1.0,0.41
Rumah,"Mijen, Semarang",2,1,1,86,43,1.0,0.411
Rumah,"Pedurungan, Semarang",2,1,2,66,36,1.0,0.412
Rumah,"Semarang Barat, Semarang",2,1,2,158,45,1.0,0.415
Rumah,"Gunung Pati, Semarang",3,1,4,155,50,1.0,0.415
Rumah,"Semarang Utara, Semarang",2,1,1,96,62,1.0,0.415
Rumah,"Semarang Utara, Semarang",2,1,1,96,70,1.0,0.415
Rumah,"Tembalang, Semarang",2,1,1,84,84,1.0,0.415
Rumah,"Tembalang, Semarang",2,1,1,66,36,1.0,0.417
Rumah,"Banyumanik, Semarang",2,1,1,66,40,1.0,0.42
Rumah,"Tembalang, Semarang",2,1,2,66,40,1.0,0.42
Rumah,"Tembalang, Semarang",2,1,1,60,44,1.0,0.42
Rumah,"Banyumanik, Semarang",2,1,1,66,44,1.0,0.42
Rumah,"Tembalang, Semarang",2,1,1,66,44,1.0,0.42
Rumah,"Banyumanik, Semarang",2,1,2,66,44,1.0,0.42
Rumah,"Tembalang, Semarang",2,1,2,66,44,1.0,0.42
Rumah,"Banyumanik, Semarang",2,1,2,68,44,1.0,0.42
Rumah,"Banyumanik, Semarang",2,1,2,72,44,1.0,0.42
Rumah,"Pedurungan, Semarang",2,1,1,65,45,1.0,0.42
Rumah,"Banyumanik, Semarang",2,1,1,66,45,1.0,0.42
Rumah,"Pedurungan, Semarang",2,1,1,77,45,1.0,0.42
Rumah,"Semarang Timur, Semarang",2,1,1,85,50,1.0,0.42
Rumah,"Tembalang, Semarang",2,1,1,64,60,1.0,0.42
Rumah,"Gunung Pati, Semarang",3,1,1,120,66,1.0,0.42
Rumah,"Pedurungan, Semarang",2,1,1,72,72,1.0,0.42
Rumah,"Mijen, Semarang",2,1,1,121,45,1.0,0.422
Rumah,"Pedurungan, Semarang",2,1,1,72,36,1.0,0.425
Rumah,"Semarang Selatan, Semarang",2,1,1,72,36,1.0,0.425
Rumah,"Gayamsari, Semarang",2,1,1,87,36,1.0,0.425
Rumah,"Banyumanik, Semarang",2,1,1,66,45,1.0,0.425
Rumah,"Pedurungan, Semarang",2,1,1,84,45,1.0,0.425
Rumah,"Pedurungan, Semarang",2,2,1,105,50,1.0,0.425
Rumah,"Gunung Pati, Semarang",2,1,1,120,50,1.0,0.425
Rumah,"Banyumanik, Semarang",3,1,1,72,60,1.0,0.425
Rumah,"Tembalang, Semarang",2,1,1,75,60,1.0,0.425
Rumah,"Semarang Timur, Semarang",2,2,1,84,60,1.0,0.425
Rumah,"Pedurungan, Semarang",2,1,1,83,61,1.0,0.425
Rumah,"Tembalang, Semarang",2,1,2,92,65,1.0,0.425
Rumah,"Pedurungan, Semarang",2,1,1,64,66,1.0,0.425
Rumah,"Ngaliyan, Semarang",2,1,1,66,66,1.0,0.425
Rumah,"Gunung Pati, Semarang",2,1,1,72,72,1.0,0.425
Rumah,"Mijen, Semarang",2,1,1,72,72,1.0,0.425
Rumah,"Semarang Timur, Semarang",2,1,1,72,72,1.0,0.425
Rumah,"Mijen, Semarang",3,1,1,130,72,1.0,0.425
Rumah,"Ngaliyan, Semarang",2,1,1,93,80,1.0,0.425
Rumah,"Tembalang, Semarang",2,1,1,84,84,1.0,0.425
Rumah,"Tembalang, Semarang",3,1,1,84,84,1.0,0.425
Rumah,"Pedurungan, Semarang",2,1,1,85,85,1.0,0.425
Rumah,"Banyumanik, Semarang",2,1,1,89,89,1.0,0.425
Rumah,"Gunung Pati, Semarang",5,2,1,90,90,1.0,0.425
Rumah,"Pedurungan, Semarang",3,2,1,60,100,1.0,0.425
Rumah,"Gunung Pati, Semarang",2,1,1,100,100,1.0,0.425
Rumah,"Gunung Pati, Semarang",3,2,1,122,100,1.0,0.425
Rumah,"Banyumanik, Semarang",3,1,1,75,120,1.0,0.425
Rumah,"Tembalang, Semarang",2,1,1,50,36,1.0,0.427
Rumah,"Banyumanik, Semarang",2,1,1,120,36,1.0,0.427
Rumah,"Pedurungan, Semarang",2,1,1,48,74,1.0,0.427
Rumah,"Semarang Timur, Semarang",3,1,1,84,84,1.0,0.429
Rumah,"Tembalang, Semarang",2,1,1,72,36,1.0,0.43
Rumah,"Tembalang, Semarang",2,1,1,90,36,1.0,0.43
Rumah,"Gunung Pati, Semarang",2,1,1,126,36,1.0,0.43
Rumah,"Tembalang, Semarang",2,1,1,70,40,1.0,0.43
Rumah,"Pedurungan, Semarang",3,1,1,80,45,1.0,0.43
Rumah,"Gunung Pati, Semarang",2,1,1,120,45,1.0,0.43
Rumah,"Banyumanik, Semarang",3,1,1,70,60,1.0,0.43
Rumah,"Tembalang, Semarang",2,2,1,70,60,1.0,0.43
Rumah,"Gunung Pati, Semarang",2,1,1,120,60,1.0,0.43
Rumah,"Semarang Timur, Semarang",2,1,1,65,65,1.0,0.43
Rumah,"Pedurungan, Semarang",2,1,1,137,72,1.0,0.43
Rumah,"Pedurungan, Semarang",3,2,1,83,75,1.0,0.43
Rumah,"Gunung Pati, Semarang",2,1,1,78,78,1.0,0.43
Rumah,"Genuk, Semarang",2,1,1,81,80,1.0,0.43
Rumah,"Gunung Pati, Semarang",2,1,1,122,45,1.0,0.432
Rumah,"Tembalang, Semarang",2,1,1,69,50,1.0,0.432
Rumah,"Mijen, Semarang",2,1,1,127,45,1.0,0.434
Rumah,"Banyumanik, Semarang",2,1,1,60,36,1.0,0.435
Rumah,"Semarang Timur, Semarang",2,1,1,200,36,1.0,0.435
Rumah,"Semarang Selatan, Semarang",2,1,1,93,40,1.0,0.435
Rumah,"Gunung Pati, Semarang",2,1,1,120,50,1.0,0.435
Rumah,"Gunung Pati, Semarang",2,1,2,120,50,1.0,0.435
Rumah,"Pedurungan, Semarang",3,1,1,70,60,1.0,0.435
Rumah,"Semarang Timur, Semarang",3,1,1,70,60,1.0,0.435
Rumah,"Semarang Timur, Semarang",3,1,1,70,65,1.0,0.435
Rumah,"Banyumanik, Semarang",3,1,1,68,68,1.0,0.435
Rumah,"Pedurungan, Semarang",2,1,1,70,70,1.0,0.435
Rumah,"Semarang Barat, Semarang",3,1,1,118,90,1.0,0.435
Rumah,"Semarang Barat, Semarang",3,1,1,90,118,1.0,0.435
Rumah,"Tembalang, Semarang",2,1,1,52,30,1.0,0.44
Rumah,"Semarang Barat, Semarang",2,1,1,60,40,1.0,0.44
Rumah,"Semarang Timur, Semarang",2,1,1,66,45,1.0,0.44
Rumah,"Mijen, Semarang",2,1,2,121,45,1.0,0.44
Rumah,"Banyumanik, Semarang",3,1,1,99,50,1.0,0.44
Rumah,"Semarang Timur, Semarang",2,1,1,74,74,1.0,0.44
Rumah,"Banyumanik, Semarang",2,1,1,90,80,1.0,0.44
Rumah,"Banyumanik, Semarang",2,1,1,100,86,1.0,0.44
Rumah,"Tembalang, Semarang",3,1,1,65,94,1.0,0.44
Rumah,"Semarang Timur, Semarang",3,2,2,170,132,1.0,0.44
Rumah,"Genuk, Semarang",3,2,2,170,132,1.0,0.44
Rumah,"Banyumanik, Semarang",2,1,1,66,44,1.0,0.445
Rumah,"Tembalang, Semarang",2,1,2,66,44,1.0,0.445
Rumah,"Semarang Selatan, Semarang",2,1,2,66,44,1.0,0.445
Rumah,"Banyumanik, Semarang",2,1,2,66,44,1.0,0.445
Rumah,"Semarang Selatan, Semarang",2,1,1,66,44,1.0,0.445
Rumah,"Banyumanik, Semarang",3,1,1,66,44,1.0,0.445
Rumah,"Semarang Selatan, Semarang",3,2,2,66,44,1.0,0.445
Rumah,"Semarang Selatan, Semarang",3,2,2,72,44,1.0,0.445
Rumah,"Semarang Selatan, Semarang",3,2,2,66,45,1.0,0.445
Rumah,"Banyumanik, Semarang",3,2,2,66,45,1.0,0.445
Rumah,"Pedurungan, Semarang",2,1,1,91,60,1.0,0.445
Rumah,"Pedurungan, Semarang",2,1,1,106,60,1.0,0.445
Rumah,"Semarang Utara, Semarang",2,1,1,89,89,1.0,0.445
Rumah,"Banyumanik, Semarang",2,1,2,84,95,1.0,0.445
Rumah,"Pedurungan, Semarang",4,1,1,77,105,1.0,0.445
Rumah,"Pedurungan, Semarang",2,1,1,50,125,1.0,0.445
Rumah,"Pedurungan, Semarang",2,1,1,72,45,1.0,0.449
Rumah,"Pedurungan, Semarang",2,1,1,45,72,1.0,0.449
Rumah,"Tembalang, Semarang",3,2,1,96,96,1.0,0.449
Rumah,"Pedurungan, Semarang",3,2,1,140,120,1.0,0.449
Rumah,"Tembalang, Semarang",2,1,1,60,30,1.0,0.45
Rumah,"Tembalang, Semarang",2,1,1,62,30,1.0,0.45
Rumah,"Ngaliyan, Semarang",2,1,1,107,30,1.0,0.45
Rumah,"Mijen, Semarang",2,1,1,120,30,1.0,0.45
Rumah,"Tembalang, Semarang",2,1,1,60,36,1.0,0.45
Rumah,"Banyumanik, Semarang",2,1,1,60,36,1.0,0.45
Rumah,"Banyumanik, Semarang",2,1,1,72,36,1.0,0.45
Rumah,"Mijen, Semarang",2,1,1,72,36,1.0,0.45
Rumah,"Semarang Selatan, Semarang",2,1,1,73,36,1.0,0.45
Rumah,"Banyumanik, Semarang",2,1,1,75,36,1.0,0.45
Rumah,"Banyumanik, Semarang",2,1,2,75,36,1.0,0.45
Rumah,"Banyumanik, Semarang",2,1,1,80,36,1.0,0.45
Rumah,"Banyumanik, Semarang",2,1,1,72,38,1.0,0.45
Rumah,"Banyumanik, Semarang",2,1,1,73,38,1.0,0.45
Rumah,"Banyumanik, Semarang",2,1,1,75,38,1.0,0.45
Rumah,"Tembalang, Semarang",4,4,1,60,40,1.0,0.45
Rumah,"Tembalang, Semarang",2,1,1,77,40,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,74,42,1.0,0.45
Rumah,"Banyumanik, Semarang",2,1,1,87,43,1.0,0.45
Rumah,"Tembalang, Semarang",2,1,1,66,45,1.0,0.45
Rumah,"Banyumanik, Semarang",2,1,1,72,45,1.0,0.45
Rumah,"Banyumanik, Semarang",2,1,1,80,45,1.0,0.45
Rumah,"Semarang Selatan, Semarang",2,1,1,84,45,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,87,45,1.0,0.45
Rumah,"Tembalang, Semarang",2,1,1,93,45,1.0,0.45
Rumah,"Tembalang, Semarang",2,1,1,94,45,1.0,0.45
Rumah,"Ngaliyan, Semarang",2,1,1,96,45,1.0,0.45
Rumah,"Tembalang, Semarang",3,2,1,110,45,1.0,0.45
Rumah,"Mijen, Semarang",2,1,1,121,45,1.0,0.45
Rumah,"Ngaliyan, Semarang",2,1,2,126,45,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,73,48,1.0,0.45
Rumah,"Mijen, Semarang",2,1,1,265,48,1.0,0.45
Rumah,"Semarang Timur, Semarang",2,1,1,70,50,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,70,50,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,85,50,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,103,50,1.0,0.45
Rumah,"Gunung Pati, Semarang",2,1,1,120,50,1.0,0.45
Rumah,"Gunung Pati, Semarang",2,2,1,120,50,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,63,55,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,65,55,1.0,0.45
Rumah,"Semarang Timur, Semarang",2,1,1,70,55,1.0,0.45
Rumah,"Semarang Timur, Semarang",2,1,1,77,55,1.0,0.45
Rumah,"Ngaliyan, Semarang",2,1,1,120,56,1.0,0.45
Rumah,"Ngaliyan, Semarang",2,1,1,60,60,1.0,0.45
Rumah,"Tembalang, Semarang",3,2,1,60,60,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,65,60,1.0,0.45
Rumah,"Ngaliyan, Semarang",2,1,1,66,60,1.0,0.45
Rumah,"Banyumanik, Semarang",3,2,1,66,60,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,70,60,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,72,60,1.0,0.45
Rumah,"Ngaliyan, Semarang",2,1,1,72,60,1.0,0.45
Rumah,"Gayamsari, Semarang",3,2,1,72,60,1.0,0.45
Rumah,"Pedurungan, Semarang",3,1,1,83,60,1.0,0.45
Rumah,"Pedurungan, Semarang",3,1,2,83,60,1.0,0.45
Rumah,"Gunung Pati, Semarang",2,1,1,85,60,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,85,60,1.0,0.45
Rumah,"Tembalang, Semarang",2,1,1,89,60,1.0,0.45
Rumah,"Semarang Barat, Semarang",3,2,1,90,60,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,100,60,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,106,60,1.0,0.45
Rumah,"Tembalang, Semarang",2,1,1,108,60,1.0,0.45
Rumah,"Gunung Pati, Semarang",3,1,1,120,60,1.0,0.45
Rumah,"Gunung Pati, Semarang",3,2,1,120,60,1.0,0.45
Rumah,"Mijen, Semarang",4,2,1,120,60,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,91,61,1.0,0.45
Rumah,"Banyumanik, Semarang",2,2,1,90,65,1.0,0.45
Rumah,"Semarang Timur, Semarang",2,1,1,91,65,1.0,0.45
Rumah,"Ngaliyan, Semarang",2,1,1,178,65,1.0,0.45
Rumah,"Tembalang, Semarang",2,1,1,70,70,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,86,70,1.0,0.45
Rumah,"Pedurungan, Semarang",2,2,1,97,70,1.0,0.45
Rumah,"Semarang Timur, Semarang",3,2,1,97,70,1.0,0.45
Rumah,"Banyumanik, Semarang",2,1,1,126,70,1.0,0.45
Rumah,"Banyumanik, Semarang",2,1,1,66,72,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,72,72,1.0,0.45
Rumah,"Semarang Timur, Semarang",2,1,1,72,72,1.0,0.45
Rumah,"Tembalang, Semarang",2,1,1,84,72,1.0,0.45
Rumah,"Tembalang, Semarang",3,1,1,63,75,1.0,0.45
Rumah,"Tembalang, Semarang",2,1,1,78,78,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,80,80,1.0,0.45
Rumah,"Semarang Timur, Semarang",2,1,1,80,80,1.0,0.45
Rumah,"Candisari, Semarang",2,1,1,80,80,1.0,0.45
Rumah,"Semarang Timur, Semarang",2,1,1,84,80,1.0,0.45
Rumah,"Tembalang, Semarang",2,1,1,88,80,1.0,0.45
Rumah,"Mijen, Semarang",2,1,1,120,80,1.0,0.45
Rumah,"Mijen, Semarang",2,1,2,129,80,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,83,83,1.0,0.45
Rumah,"Gunung Pati, Semarang",3,1,1,83,83,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,84,84,1.0,0.45
Rumah,"Pedurungan, Semarang",3,2,1,90,90,1.0,0.45
Rumah,"Banyumanik, Semarang",3,1,1,91,90,1.0,0.45
Rumah,"Gayamsari, Semarang",2,1,1,96,90,1.0,0.45
Rumah,"Semarang Timur, Semarang",3,2,1,100,90,1.0,0.45
Rumah,"Semarang Barat, Semarang",3,1,1,112,90,1.0,0.45
Rumah,"Pedurungan, Semarang",5,5,1,119,90,1.0,0.45
Rumah,"Mijen, Semarang",2,2,1,124,90,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,91,91,1.0,0.45
Rumah,"Semarang Tengah, Semarang",2,1,1,47,94,1.0,0.45
Rumah,"Semarang Utara, Semarang",2,1,1,100,98,1.0,0.45
Rumah,"Semarang Tengah, Semarang",2,1,1,100,100,1.0,0.45
Rumah,"Semarang Utara, Semarang",3,2,1,100,100,1.0,0.45
Rumah,"Tembalang, Semarang",3,2,1,120,100,1.0,0.45
Rumah,"Pedurungan, Semarang",3,1,1,160,100,1.0,0.45
Rumah,"Semarang Barat, Semarang",3,2,1,82,110,1.0,0.45
Rumah,"Semarang Tengah, Semarang",3,1,1,90,110,1.0,0.45
Rumah,"Semarang Timur, Semarang",2,1,2,110,110,1.0,0.45
Rumah,"Semarang Barat, Semarang",2,1,1,160,110,1.0,0.45
Rumah,"Pedurungan, Semarang",2,2,1,114,114,1.0,0.45
Rumah,"Semarang Selatan, Semarang",3,1,1,116,116,1.0,0.45
Rumah,"Semarang Timur, Semarang",2,1,1,60,120,1.0,0.45
Rumah,"Pedurungan, Semarang",3,2,1,86,120,1.0,0.45
Rumah,"Pedurungan, Semarang",2,1,1,140,120,1.0,0.45
Rumah,"Ngaliyan, Semarang",4,2,1,144,120,1.0,0.45
Rumah,"Mijen, Semarang",3,2,1,84,125,1.0,0.45
Rumah,"Mijen, Semarang",3,2,1,153,143,1.0,0.45
Rumah,"Pedurungan, Semarang",3,2,1,96,144,1.0,0.45
Rumah,"Genuk, Semarang",3,2,1,153,153,1.0,0.45
Rumah,"Gayamsari, Semarang",3,2,1,96,168,1.0,0.45
Rumah,"Gayamsari, Semarang",4,3,1,96,168,1.0,0.45
Rumah,"Pedurungan, Semarang",4,2,1,62,180,1.0,0.45
Rumah,"Ngaliyan, Semarang",2,1,2,120,45,1.0,0.451
Rumah,"Pedurungan, Semarang",2,1,1,72,45,1.0,0.452
Rumah,"Tembalang, Semarang",2,1,1,69,50,1.0,0.452
Rumah,"Pedurungan, Semarang",2,1,1,70,50,1.0,0.452
Rumah,"Pedurungan, Semarang",2,1,1,75,50,1.0,0.452
Rumah,"Tembalang, Semarang",2,1,2,75,45,1.0,0.455
Rumah,"Semarang Timur, Semarang",2,1,1,90,45,1.0,0.455
Rumah,"Pedurungan, Semarang",3,2,1,65,100,1.0,0.455
Rumah,"Semarang Timur, Semarang",2,2,1,80,150,1.0,0.455
Rumah,"Semarang Selatan, Semarang",2,1,2,120,42,1.0,0.456
Rumah,"Gunung Pati, Semarang",2,1,2,120,42,1.0,0.456
Rumah,"Pedurungan, Semarang",2,1,1,96,80,1.0,0.459
Rumah,"Tembalang, Semarang",3,2,1,96,96,1.0,0.459
Rumah,"Tembalang, Semarang",2,1,2,65,30,1.0,0.46
Rumah,"Semarang Selatan, Semarang",3,2,2,72,44,1.0,0.46
Rumah,"Semarang Timur, Semarang",2,1,1,74,45,1.0,0.46
Rumah,"Tembalang, Semarang",3,1,1,61,57,1.0,0.46
Rumah,"Ngaliyan, Semarang",2,1,1,72,60,1.0,0.46
Rumah,"Pedurungan, Semarang",2,1,1,92,60,1.0,0.46
Rumah,"Pedurungan, Semarang",2,1,1,137,72,1.0,0.46
Rumah,"Pedurungan, Semarang",2,1,1,90,80,1.0,0.46
Rumah,"Gayamsari, Semarang",4,2,1,84,84,1.0,0.46
Rumah,"Banyumanik, Semarang",3,2,1,105,90,1.0,0.46
Rumah,"Tembalang, Semarang",3,2,1,91,91,1.0,0.46
Rumah,"Semarang Tengah, Semarang",3,2,1,100,100,1.0,0.46
Rumah,"Mijen, Semarang",3,2,1,60,120,1.0,0.46
Rumah,"Banyumanik, Semarang",2,1,1,81,50,1.0,0.462
Rumah,"Semarang Timur, Semarang",3,2,1,72,72,1.0,0.463
Rumah,"Ngaliyan, Semarang",2,1,1,120,36,1.0,0.465
Rumah,"Mijen, Semarang",2,1,1,120,36,1.0,0.465
Rumah,"Pedurungan, Semarang",2,1,1,100,40,1.0,0.465
Rumah,"Pedurungan, Semarang",3,1,1,70,45,1.0,0.465
Rumah,"Semarang Timur, Semarang",3,1,1,78,45,1.0,0.465
Rumah,"Mijen, Semarang",2,1,1,120,45,1.0,0.465
Rumah,"Banyumanik, Semarang",2,1,1,72,50,1.0,0.465
Rumah,"Semarang Barat, Semarang",2,1,2,127,55,1.0,0.465
Rumah,"Tembalang, Semarang",2,2,1,60,60,1.0,0.465
Rumah,"Tembalang, Semarang",3,2,1,60,60,1.0,0.465
Rumah,"Banyumanik, Semarang",3,2,1,60,60,1.0,0.465
Rumah,"Pedurungan, Semarang",3,1,1,78,60,1.0,0.465
Rumah,"Pedurungan, Semarang",3,1,1,70,70,1.0,0.465
Rumah,"Banyumanik, Semarang",2,1,1,72,72,1.0,0.465
Rumah,"Pedurungan, Semarang",3,1,1,78,78,1.0,0.465
Rumah,"Pedurungan, Semarang",2,1,1,80,45,1.0,0.467
Rumah,"Mijen, Semarang",2,1,1,125,45,1.0,0.467
Rumah,"Tembalang, Semarang",2,1,1,60,30,1.0,0.47
Rumah,"Tembalang, Semarang",2,1,1,72,36,1.0,0.47
Rumah,"Banyumanik, Semarang",2,1,1,72,36,1.0,0.47
Rumah,"Mijen, Semarang",2,1,1,120,36,1.0,0.47
Rumah,"Banyumanik, Semarang",2,1,1,75,38,1.0,0.47
Rumah,"Semarang Timur, Semarang",2,1,1,84,65,1.0,0.47
Rumah,"Pedurungan, Semarang",3,1,1,120,65,1.0,0.47
Rumah,"Pedurungan, Semarang",3,2,1,83,75,1.0,0.47
Rumah,"Semarang Timur, Semarang",2,1,1,97,75,1.0,0.47
Rumah,"Tembalang, Semarang",2,1,1,92,92,1.0,0.47
Rumah,"Semarang Utara, Semarang",3,1,1,100,100,1.0,0.47
Rumah,"Semarang Timur, Semarang",4,2,1,106,130,1.0,0.47
Rumah,"Tembalang, Semarang",2,1,2,60,30,1.0,0.475
Rumah,"Tembalang, Semarang",2,1,1,60,30,1.0,0.475
Rumah,"Tembalang, Semarang",2,1,1,62,30,1.0,0.475
Rumah,"Tembalang, Semarang",2,1,2,62,30,1.0,0.475
Rumah,"Tembalang, Semarang",2,1,2,65,30,1.0,0.475
Rumah,"Tembalang, Semarang",2,1,2,68,30,1.0,0.475
Rumah,"Tembalang, Semarang",2,1,1,68,30,1.0,0.475
Rumah,"Semarang Barat, Semarang",2,1,1,120,32,1.0,0.475
Rumah,"Semarang Barat, Semarang",2,1,1,124,32,1.0,0.475
Rumah,"Mijen, Semarang",2,1,1,72,36,1.0,0.475
Rumah,"Ngaliyan, Semarang",2,1,1,90,36,1.0,0.475
Rumah,"Tembalang, Semarang",3,1,1,90,40,1.0,0.475
Rumah,"Banyumanik, Semarang",2,1,1,91,40,1.0,0.475
Rumah,"Pedurungan, Semarang",2,1,1,74,42,1.0,0.475
Rumah,"Pedurungan, Semarang",2,1,1,74,45,1.0,0.475
Rumah,"Semarang Timur, Semarang",2,1,1,78,45,1.0,0.475
Rumah,"Pedurungan, Semarang",2,1,1,89,45,1.0,0.475
Rumah,"Semarang Timur, Semarang",2,1,1,90,45,1.0,0.475
Rumah,"Pedurungan, Semarang",2,1,1,73,48,1.0,0.475
Rumah,"Tembalang, Semarang",2,1,1,73,50,1.0,0.475
Rumah,"Tembalang, Semarang",2,1,1,79,50,1.0,0.475
Rumah,"Mijen, Semarang",2,1,1,120,50,1.0,0.475
Rumah,"Pedurungan, Semarang",2,1,1,125,50,1.0,0.475
Rumah,"Tembalang, Semarang",2,1,1,79,54,1.0,0.475
Rumah,"Pedurungan, Semarang",2,1,1,65,55,1.0,0.475
Rumah,"Semarang Timur, Semarang",3,1,2,84,55,1.0,0.475
Rumah,"Pedurungan, Semarang",3,1,1,80,58,1.0,0.475
Rumah,"Ngaliyan, Semarang",2,1,1,60,60,1.0,0.475
Rumah,"Pedurungan, Semarang",2,1,1,65,60,1.0,0.475
Rumah,"Semarang Timur, Semarang",2,1,1,65,60,1.0,0.475
Rumah,"Tembalang, Semarang",3,1,1,100,60,1.0,0.475
Rumah,"Semarang Timur, Semarang",3,2,1,110,60,1.0,0.475
Rumah,"Gunung Pati, Semarang",4,2,1,120,60,1.0,0.475
Rumah,"Tembalang, Semarang",2,1,1,30,62,1.0,0.475
Rumah,"Banyumanik, Semarang",3,1,1,99,63,1.0,0.475
Rumah,"Tembalang, Semarang",2,1,1,70,70,1.0,0.475
Rumah,"Semarang Timur, Semarang",5,2,1,94,70,1.0,0.475
Rumah,"Banyumanik, Semarang",3,1,1,84,72,1.0,0.475
Rumah,"Banyumanik, Semarang",2,1,1,78,78,1.0,0.475
Rumah,"Pedurungan, Semarang",3,1,1,91,80,1.0,0.475
Rumah,"Pedurungan, Semarang",2,1,1,50,84,1.0,0.475
Rumah,"Banyumanik, Semarang",2,1,1,102,90,1.0,0.475
Rumah,"Tembalang, Semarang",2,2,1,77,100,1.0,0.475
Rumah,"Semarang Tengah, Semarang",2,1,1,100,100,1.0,0.475
Rumah,"Semarang Tengah, Semarang",3,2,1,100,100,1.0,0.475
Rumah,"Banyumanik, Semarang",2,1,1,114,100,1.0,0.475
Rumah,"Mijen, Semarang",3,2,1,120,100,1.0,0.475
Rumah,"Pedurungan, Semarang",4,3,1,150,120,1.0,0.475
Rumah,"Semarang Timur, Semarang",2,2,1,133,133,1.0,0.475
Rumah,"Genuk, Semarang",3,2,1,140,140,1.0,0.475
Rumah,"Semarang Barat, Semarang",2,1,1,131,42,1.0,0.477
Rumah,"Tembalang, Semarang",2,1,1,90,90,1.0,0.477
Rumah,"Pedurungan, Semarang",2,1,1,78,45,1.0,0.478
Rumah,"Mijen, Semarang",2,1,1,120,45,1.0,0.479
Rumah,"Pedurungan, Semarang",2,1,1,79,50,1.0,0.479
Rumah,"Tembalang, Semarang",2,1,1,60,30,1.0,0.48
Rumah,"Tembalang, Semarang",2,1,1,65,30,1.0,0.48
